331.6824	331.6807	3604.8514	2.5833	8.0278	26.2500	0.2129	Undefined	Undefined	331.6014	331.7635	0.0920	0.3264	50.0000
334.9913	334.9891	3973.3431	23.1667	70.6111	246.5000	2.0015	Yes	1	334.8935	335.0891	0.0843	2.9272	50.0000
335.1869	335.1942	6156.3801	2.0833	4.4444	14.7500	0.1202	Undefined	Undefined	335.1380	335.2358	0.0544	0.2632	50.0000
335.9782	335.9885	5488.5495	2.5000	4.9722	18.9167	0.1544	No	1	335.9129	336.0435	0.0612	0.3159	50.0000
338.2183	338.1964	3696.8909	2.4167	8.4722	26.9167	0.2204	Undefined	Undefined	338.0954	338.2756	0.0915	0.3054	50.0000
338.5377	338.5295	9064.4411	3.8333	6.7778	25.6667	0.2144	Undefined	Undefined	338.4968	338.6197	0.0373	0.4844	62.7119
340.1701	340.1666	8928.6315	2.7500	5.5139	24.7500	0.2033	Undefined	Undefined	340.0962	340.2440	0.0381	0.3475	50.0000
344.2228	344.2297	4189.3829	16.3333	47.7222	174.1667	1.4341	Yes	1	344.1154	344.3467	0.0822	2.0638	50.0000
345.2231	345.2356	5151.4767	4.3333	10.5556	39.0000	0.3309	No	1	345.1487	345.3307	0.0670	0.5475	50.0000
348.1665	348.1761	4498.1927	4.6667	14.2361	46.1667	0.3822	Undefined	Undefined	348.1000	348.2745	0.0774	0.5897	50.0000
353.0106	352.9964	1.4965e4	2.0833	2.8750	11.5000	0.0962	Undefined	Undefined	352.9437	353.0775	0.0236	0.2632	50.0000
363.9451	363.9401	3783.0784	8.9167	26.9028	95.6667	0.8113	Undefined	Undefined	363.8517	364.0725	0.0962	1.1267	50.0000
371.1844	371.2280	Undefined	4.0833	16.5000	51.6667	0.4182	Undefined	Undefined	371.0987	371.2874	Undefined	0.5160	60.5634
371.3046	371.3088	Undefined	3.1667	4.2778	15.2500	0.1309	Undefined	Undefined	371.3046	371.3904	Undefined	0.4001	93.8144
378.2352	378.2160	4211.4137	5.5833	19.2500	59.2500	0.5131	Yes	1	378.1400	378.3218	0.0898	0.7055	50.0000
379.2318	379.2162	1.1952e4	2.0833	3.7500	14.4167	0.1250	No	1	379.1451	379.3098	0.0317	0.2632	50.0000
381.8725	381.8734	3158.2430	29.8333	124.2361	378.3333	3.2733	Yes	3	381.7594	381.9682	0.1209	3.7696	50.0000
381.9943	381.9912	Undefined	2.6667	3.8333	11.8333	0.0979	Undefined	Undefined	381.9856	382.0639	Undefined	0.3369	92.1053
382.2032	382.2064	3029.2997	43.1667	183.1944	583.0000	5.0477	No	3	382.0814	382.3077	0.1262	5.4544	50.0000
382.3338	382.3311	1.1736e4	3.0833	4.9444	18.0833	0.1517	Undefined	Undefined	382.3251	382.4209	0.0326	0.3896	91.8367
382.5341	382.5421	3004.2035	26.5833	116.0556	356.9167	3.0903	No	3	382.4296	382.6473	0.1273	3.3590	50.0000
382.8825	382.8755	3383.5332	13.6667	44.6111	158.8333	1.3803	No	3	382.7519	383.0132	0.1132	1.7269	50.0000
383.1614	383.2038	3142.0693	5.0000	20.1806	59.3333	0.5172	No	3	383.1004	383.2922	0.1220	0.6318	50.0000
388.2599	388.2382	1.2179e4	2.3333	4.6528	16.9167	0.1470	Undefined	Undefined	388.1370	388.2950	0.0319	0.2948	50.0000
391.2312	391.2589	4158.5872	6.6667	22.9444	77.6667	0.6841	Yes	1	391.1695	391.3545	0.0941	0.8424	50.0000
392.2447	392.2472	5573.1003	4.0000	9.6111	36.0833	0.3182	No	1	392.1830	392.3417	0.0704	0.5054	50.0000
393.2066	393.2086	5705.0976	2.8333	9.8056	31.5000	0.2752	No	1	393.1183	393.2949	0.0689	0.3580	50.0000
393.5333	393.5374	5810.9595	2.0833	5.1806	17.5833	0.1443	Undefined	Undefined	393.4538	393.5775	0.0677	0.2632	53.8462
410.1621	410.1792	8069.4816	2.3333	3.7083	12.0000	0.1037	Undefined	Undefined	410.1080	410.2162	0.0508	0.2948	50.0000
412.2118	412.2022	4073.7323	16.3333	60.1389	193.9167	1.7494	Yes	1	412.0762	412.3293	0.1012	2.0638	50.0000
413.2069	413.2040	3992.0848	5.7500	19.5000	63.2500	0.5725	No	1	413.0983	413.2974	0.1035	0.7265	50.0000
415.7452	415.7352	3859.3429	9.2500	33.7500	114.2500	1.0207	Yes	2	415.6363	415.8360	0.1077	1.1688	50.0000
416.2356	416.2361	3750.2295	7.5000	26.9444	89.2500	0.8108	No	2	416.1085	416.3628	0.1110	0.9477	50.0000
416.7445	416.7473	7144.7236	2.7500	5.8750	24.3333	0.2227	No	2	416.6627	416.8445	0.0583	0.3475	50.0000
419.1205	419.1152	4750.9437	4.2500	12.4444	43.6667	0.3928	Undefined	Undefined	419.0384	419.2208	0.0882	0.5370	50.0000
419.8957	419.8917	3069.2980	10.9167	45.3750	147.0000	1.3398	Yes	3	419.7588	420.0052	0.1368	1.3794	50.0000
420.2243	420.2200	3027.0431	17.5833	72.7778	238.0000	2.1611	No	3	420.1056	420.3247	0.1388	2.2218	50.0000
420.5621	420.5581	3080.2991	9.9167	47.5278	144.8333	1.3226	No	3	420.4251	420.6899	0.1365	1.2530	50.0000
420.9000	420.8868	4668.1138	6.6667	17.7222	69.7500	0.6372	No	3	420.7630	421.0005	0.0902	0.8424	50.0000
421.2564	421.2092	3338.5308	5.5000	24.1389	77.0833	0.6999	No	3	421.0736	421.3295	0.1262	0.6950	50.0000
426.1693	426.1704	1.0824e4	2.0833	3.0556	9.5833	0.0866	Undefined	Undefined	426.1417	426.2428	0.0394	0.2632	66.0000
429.1805	429.1845	5815.5509	3.4167	7.0000	30.5000	0.2860	Undefined	Undefined	429.1159	429.2912	0.0738	0.4317	50.0000
430.2143	430.2007	3365.2576	9.0000	42.2222	131.4167	1.2138	Yes	2	430.0389	430.3436	0.1278	1.1372	50.0000
430.7317	430.7390	3192.3708	4.8333	18.1389	61.4167	0.5522	No	2	430.6300	430.8149	0.1349	0.6107	50.0000
430.8334	430.8662	7688.5539	2.9167	6.2500	18.3333	0.1548	Undefined	Undefined	430.8426	430.9350	0.0560	0.3685	69.8925
431.1939	431.2101	3825.0891	4.4167	14.0694	46.5000	0.4038	No	2	431.1014	431.2586	0.1127	0.5581	53.5484
432.2116	432.2057	8061.8618	2.4167	4.4861	14.6667	0.1242	Yes	1	432.1653	432.2486	0.0536	0.3054	50.0000
432.8506	432.8601	9474.6245	2.1667	3.3056	12.2500	0.1035	Undefined	Undefined	432.7950	432.9062	0.0457	0.2738	50.0000
433.2491	433.2378	3924.0868	4.0833	13.1667	40.5000	0.3723	No	1	433.1378	433.3047	0.1104	0.5160	50.0000
445.0812	445.0986	4587.1680	8.0833	27.7500	79.5833	0.7171	Yes	1	445.0061	445.1564	0.0970	1.0214	50.0000
446.1246	446.1008	5032.6248	3.7500	10.3889	32.1667	0.2923	No	1	446.0023	446.1622	0.0886	0.4738	50.0000
446.4915	446.4976	7646.2126	3.7500	6.8472	26.9167	0.2454	Undefined	Undefined	446.4444	446.5762	0.0584	0.4738	50.0000
447.0374	447.0392	Undefined	13.0000	37.1944	90.5833	0.7398	Undefined	Undefined	446.9432	447.0562	Undefined	1.6426	100.0000
447.1786	447.1897	4695.5722	791.4167	2553.4722	8946.4167	84.0035	Yes	1	447.0750	447.3293	0.0952	100.0000	50.0000
447.3575	447.3743	Undefined	29.9167	102.5139	298.8333	2.8076	Yes	1	447.3481	447.5553	Undefined	3.7801	90.4330
448.1867	448.1989	4252.2523	247.5833	952.2500	3165.5000	29.7262	No	1	448.0736	448.3376	0.1054	31.2836	50.0000
448.3564	448.3760	Undefined	10.0833	37.7500	95.7500	0.8895	No	1	448.3564	448.5167	Undefined	1.2741	100.0000
449.2148	449.2046	3738.4342	49.1667	195.4722	681.9167	6.4263	No	1	449.0544	449.4225	0.1202	6.2125	50.0000
450.1780	450.2037	4086.3091	7.5833	28.8611	95.1667	0.8976	Undefined	Undefined	450.0930	450.3481	0.1102	0.9582	50.0000
453.1685	453.2004	3280.7010	2.6667	11.3889	31.0833	0.2947	Yes	1	453.1116	453.3012	0.1381	0.3369	50.0000
454.2023	454.2142	1.3607e4	2.1667	2.6389	10.5833	0.1004	No	1	454.1643	454.2687	0.0334	0.2738	50.0000
456.9205	456.9289	Undefined	3.0000	3.4167	9.8333	0.0658	Yes	1	456.8824	456.9395	Undefined	0.3791	96.5909
457.0347	457.0275	Undefined	5.8333	23.1944	63.2500	0.5958	Yes	1	456.9490	457.1014	Undefined	0.7371	50.0000
457.2537	457.2563	2879.3062	17.1667	89.8889	264.8333	2.5050	Yes	4	457.1204	457.3775	0.1588	2.1691	50.0000
457.5108	457.5184	3187.2137	9.3333	38.8056	129.2500	1.2239	No	4	457.3870	457.6061	0.1435	1.1793	50.0000
457.7490	457.7531	3156.6016	14.6667	66.5833	212.6667	2.0173	Undefined	Undefined	457.6251	457.8728	0.1450	1.8532	50.0000
458.0157	458.0079	5430.6853	2.9167	7.6389	25.5833	0.2438	No	1	457.9586	458.1015	0.0843	0.3685	65.5556
458.2636	458.2456	3075.4092	6.0833	25.7500	82.7500	0.7840	Undefined	Undefined	458.1206	458.3780	0.1490	0.7687	50.0000
462.1418	462.1556	3182.0270	4.5000	18.1389	63.0833	0.6015	Undefined	Undefined	462.0461	462.2854	0.1452	0.5686	50.0000
462.6876	462.6821	3187.6261	12.8333	55.2778	181.6667	1.7401	Yes	2	462.5536	462.8217	0.1451	1.6216	50.0000
463.1954	463.1862	3209.9636	10.7500	47.2222	151.0000	1.4455	No	2	463.0325	463.3488	0.1443	1.3583	50.0000
463.7131	463.6978	3182.6637	4.4167	17.7500	55.8333	0.5282	No	2	463.5693	463.7994	0.1457	0.5581	50.0000
464.2118	464.1999	4661.2449	4.2500	18.3611	63.5833	0.6100	No	2	464.0488	464.3366	0.0996	0.5370	50.0000
464.7109	464.6908	1.4734e4	2.1667	5.5833	17.0000	0.1616	No	2	464.5957	464.7589	0.0315	0.2738	50.0000
465.2005	465.1991	1.2705e4	2.2500	4.1389	18.7500	0.1817	Undefined	Undefined	465.0853	465.3254	0.0366	0.2843	50.0000
469.2141	469.2209	6033.6990	4.5833	12.7778	58.0833	0.5635	Yes	2	469.0887	469.4070	0.0778	0.5791	50.0000
469.7930	469.7759	1.9666e4	2.3333	3.6389	11.9167	0.1126	No	2	469.7448	469.8509	0.0239	0.2948	56.6667
470.1502	470.1856	1.3367e4	2.3333	6.1944	27.5000	0.2639	Yes	2	470.0730	470.3143	0.0352	0.2948	50.0000
470.6717	470.6750	5376.1367	2.0833	7.1250	21.2500	0.1940	No	2	470.5848	470.7393	0.0875	0.2632	50.0000
471.1839	471.2090	7689.0385	2.4167	5.8611	19.0833	0.1772	No	2	471.0872	471.2419	0.0613	0.3054	61.9718
473.2352	473.2546	7095.4530	2.0833	5.1389	17.7500	0.1719	Undefined	Undefined	473.1674	473.3321	0.0667	0.2632	50.0000
474.2529	474.2613	1.3324e4	2.7500	5.4167	25.1667	0.2424	Yes	2	474.1462	474.3790	0.0356	0.3475	50.0000
474.6797	474.6719	3967.1086	2.3333	6.6944	27.6667	0.2684	No	2	474.5535	474.7864	0.1197	0.2948	50.0000
475.2231	475.2239	4966.5889	2.0833	7.2222	21.0833	0.2030	No	2	475.1649	475.3396	0.0957	0.2632	50.0000
477.9158	477.9158	5299.5677	3.0833	7.8333	23.9167	0.2328	Undefined	Undefined	477.8671	477.9937	0.0902	0.3896	53.6842
478.2468	478.2381	4870.5313	3.6667	12.0278	31.7500	0.2962	Yes	1	478.1884	478.2955	0.0982	0.4633	50.0000
478.6461	478.6331	2.1043e4	3.2500	8.2917	27.5833	0.2598	Undefined	Undefined	478.5585	478.7143	0.0227	0.4107	50.0000
479.2016	479.2051	7124.6828	3.1667	7.8333	30.5833	0.2786	No	1	479.0846	479.2698	0.0673	0.4001	50.0000
485.3034	485.2979	3250.4325	10.8333	46.5278	169.5833	1.6496	Yes	4	485.0877	485.3819	0.1493	1.3689	50.0000
485.5880	485.5491	3240.4370	22.3333	103.3056	323.6667	3.1406	No	4	485.4015	485.6468	0.1498	2.8219	50.0000
485.7842	485.7970	3029.3933	19.0833	98.3889	273.2500	2.6516	No	4	485.7057	485.8922	0.1604	2.4113	50.0000
486.0492	486.0469	2915.8537	12.4167	59.1667	189.7500	1.8480	No	4	485.9118	486.1474	0.1667	1.5689	50.0000
486.2849	486.2922	3707.1339	6.4167	31.5278	88.5000	0.8649	No	4	486.1965	486.4027	0.1312	0.8108	56.7308
486.5795	486.5529	4298.5408	2.4167	10.0278	31.0833	0.3053	No	4	486.4224	486.6286	0.1132	0.3054	50.0000
489.6095	489.6412	3838.6546	6.4167	26.1944	86.5000	0.8490	Yes	2	489.5110	489.7672	0.1276	0.8108	50.0000
490.1417	490.1453	3511.9369	5.0833	21.8194	69.1667	0.6819	No	2	490.0234	490.2502	0.1396	0.6423	50.0000
490.6249	490.6464	5164.8678	2.6667	9.1944	24.9167	0.2367	No	2	490.5460	490.6939	0.0950	0.3369	56.4706
491.1478	491.1617	5972.5001	3.5833	10.5278	39.8333	0.3906	Undefined	Undefined	491.0392	491.2761	0.0822	0.4528	50.0000
496.2035	496.2191	2.0106e4	3.0833	5.7222	20.0833	0.1868	Yes	1	496.1340	496.2630	0.0247	0.3896	50.0000
497.1959	497.2061	9197.5023	2.3333	4.8333	20.3333	0.1953	No	1	497.1065	497.2654	0.0541	0.2948	50.0000
502.2326	502.2646	5759.1104	2.8333	8.5833	29.7500	0.2969	Yes	1	502.1428	502.3624	0.0872	0.3580	50.0000
503.2310	503.2494	9160.0350	3.0000	8.3056	27.4167	0.2797	No	1	503.1811	503.3809	0.0549	0.3791	50.0000
504.2704	504.2140	3143.5018	2.4167	11.0556	34.1667	0.3350	No	1	504.0705	504.3204	0.1604	0.3054	50.0000
505.6914	505.6977	9762.5226	2.0833	5.0833	14.9167	0.1460	Undefined	Undefined	505.6313	505.7815	0.0518	0.2632	50.0000
506.2222	506.2120	1.3939e4	2.0833	3.3889	17.7500	0.1745	Undefined	Undefined	506.0920	506.2823	0.0363	0.2632	50.0000
506.7433	506.7705	3782.5657	7.9167	30.9722	109.3333	1.0960	Yes	2	506.6230	506.9137	0.1340	1.0003	50.0000
507.2446	507.2740	3573.8458	10.2500	45.6389	147.3333	1.4735	No	2	507.1143	507.4352	0.1419	1.2951	50.0000
507.7863	507.7754	4007.5488	6.8333	19.5833	80.7500	0.8103	No	2	507.6659	507.8967	0.1267	0.8634	50.0000
508.2781	508.2675	7856.3578	3.9167	9.0278	35.0833	0.3338	No	2	508.1677	508.3384	0.0647	0.4949	50.0000
513.2192	513.1897	4605.4724	3.6667	15.3333	46.8333	0.4691	Yes	1	513.0982	513.2999	0.1114	0.4633	50.0000
514.0669	514.0593	Undefined	3.3333	9.2222	20.0833	0.1775	Yes	2	514.0064	514.0770	Undefined	0.4212	100.0000
514.1881	514.1843	Undefined	5.2500	9.5556	25.1667	0.2120	No	1	514.1275	514.1982	Undefined	0.6634	96.4286
514.2992	514.2924	Undefined	7.8333	41.9583	112.5833	1.1176	Yes	2	514.2184	514.4204	Undefined	0.9898	59.7786
514.5416	514.5604	3028.5606	7.0833	34.1944	101.9167	1.0101	No	2	514.4305	514.6527	0.1699	0.8950	50.0000
514.8547	514.7855	2459.8268	4.7500	28.5833	78.6667	0.7838	No	2	514.6729	514.9053	0.2093	0.6002	50.0000
514.9457	515.0330	2548.2684	2.7500	16.3889	44.4167	0.4396	No	2	514.9255	515.1680	0.2021	0.3475	50.0000
515.2185	515.2505	1.3441e4	2.0833	7.5278	19.9167	0.1895	No	2	515.1781	515.3095	0.0383	0.2632	68.1818
517.2319	517.2500	5084.8184	2.5833	8.1667	23.5000	0.2270	Undefined	Undefined	517.1610	517.3028	0.1017	0.3264	56.3218
523.2852	523.2808	8111.4020	2.5000	4.4028	23.0000	0.2343	Undefined	Undefined	523.1528	523.3667	0.0645	0.3159	50.0000
526.7031	526.7471	5769.8327	2.0833	9.1944	27.4167	0.2802	Undefined	Undefined	526.6316	526.8564	0.0913	0.2632	50.0000
527.2653	527.2515	9033.3953	3.0000	8.4722	30.8333	0.3153	Undefined	Undefined	527.1324	527.3574	0.0584	0.3791	50.0000
527.7767	527.7710	3968.6325	7.5000	24.6944	90.1667	0.9190	Yes	2	527.6540	527.8995	0.1330	0.9477	50.0000
528.2678	528.2635	3530.7506	6.2500	30.5278	90.5833	0.9271	No	2	528.1041	528.3907	0.1496	0.7897	50.0000
528.7490	528.7555	9663.6977	3.0833	6.1667	24.9167	0.2483	No	2	528.6568	528.8309	0.0547	0.3896	50.0000
532.2874	532.2746	3718.5762	5.5000	21.3611	73.2500	0.7525	Yes	2	532.1025	532.4107	0.1431	0.6950	50.0000
532.7909	532.8116	1.2489e4	2.1667	6.4444	17.6667	0.1687	No	2	532.7190	532.8731	0.0427	0.2738	65.3846
533.2741	533.2783	6940.9644	3.1667	6.7917	30.8333	0.3093	Undefined	Undefined	533.1302	533.3667	0.0768	0.4001	50.0000
535.2812	535.2635	4421.8611	3.3333	12.9167	37.6667	0.3649	Yes	3	535.1781	535.3430	0.1210	0.4212	58.4906
535.6006	535.6219	3039.4310	3.6667	13.1528	45.5000	0.4569	No	3	535.4563	535.7345	0.1762	0.4633	50.0000
535.8892	535.9301	2696.8582	2.6667	14.2500	40.9167	0.4184	No	3	535.8170	536.0541	0.1987	0.3369	50.0000
536.2912	536.2657	5111.3887	2.6667	8.5278	35.0833	0.3635	No	3	536.1160	536.4150	0.1049	0.3369	50.0000
547.2047	547.2489	4440.8024	2.6667	10.4306	34.1667	0.3603	Yes	1	547.1110	547.4026	0.1232	0.3369	50.0000
548.2051	548.2300	3741.0368	2.5000	9.5972	30.2500	0.3154	No	1	548.1113	548.3511	0.1465	0.3159	50.0000
549.3108	549.2762	7393.1308	3.1667	9.4444	25.7500	0.2661	No	1	549.2169	549.4048	0.0743	0.4001	60.8108
549.7492	549.7417	1.2623e4	2.0833	2.6389	11.4167	0.1192	Undefined	Undefined	549.6866	549.8119	0.0436	0.2632	50.0000
549.9581	549.9903	1.0194e4	4.1667	10.6944	29.0833	0.2724	Undefined	Undefined	549.8745	550.0312	0.0540	0.5265	91.0714
550.1774	550.2024	4182.2226	252.9167	1072.5417	3538.3333	36.8281	Yes	1	550.0521	550.3654	0.1316	31.9575	50.0000
550.3863	550.4091	Undefined	13.5833	45.0556	111.8333	1.1649	Yes	1	550.3863	550.5848	Undefined	1.7163	100.0000
551.2224	551.2070	4099.7580	86.4167	370.9722	1204.7500	12.5567	No	1	551.0551	551.3687	0.1344	10.9192	50.0000
551.4105	551.4055	Undefined	4.5000	10.4444	33.0000	0.3372	No	1	551.3896	551.5151	Undefined	0.5686	97.3333
552.1950	552.2075	4580.0994	31.7500	128.4583	442.5833	4.5946	No	1	552.0486	552.3834	0.1206	4.0118	50.0000
552.7393	552.6853	4625.8100	2.6667	10.5000	32.0833	0.3263	Yes	1	552.5404	552.7707	0.1195	0.3369	50.0000
553.2210	553.2133	5485.2593	8.5000	27.1528	107.3333	1.1242	No	1	553.0953	553.4200	0.1009	1.0740	50.0000
553.8286	553.8123	1.7519e4	2.2500	3.1667	13.1667	0.1380	No	1	553.7552	553.8810	0.0316	0.2843	51.6667
554.2478	554.2579	9409.1878	3.5000	8.9583	36.2500	0.3704	No	1	554.1221	554.3527	0.0589	0.4422	50.0000
560.3131	560.3066	3781.9827	3.6667	15.9167	49.6667	0.5094	Yes	3	560.1550	560.4080	0.1482	0.4633	50.0000
560.5661	560.5774	4311.1772	8.3333	33.5417	105.0833	1.0859	No	3	560.4291	560.6610	0.1300	1.0530	50.0000
560.7981	560.8249	3398.2881	8.7500	33.9167	128.5000	1.3348	Yes	1	560.6821	560.9457	0.1650	1.1056	50.0000
560.9668	560.9705	Undefined	3.9167	5.0694	10.8333	0.0853	No	3	560.9563	560.9879	Undefined	0.4949	82.8829
561.0196	561.0772	3488.8980	4.9167	25.7778	65.0000	0.6680	Undefined	Undefined	560.9985	561.1883	0.1608	0.6212	57.5000
561.3255	561.3214	Undefined	4.9167	17.9861	56.1667	0.5864	Undefined	Undefined	561.2200	561.4521	Undefined	0.6212	50.0000
561.8214	561.8192	1.5919e4	2.2500	3.5278	17.1667	0.1794	No	1	561.7264	561.9164	0.0353	0.2843	50.0000
565.2781	565.2697	3513.4932	5.3333	22.6806	75.4167	0.8046	Yes	2	565.1299	565.4051	0.1609	0.6739	50.0000
565.7758	565.7603	3483.6585	3.6667	18.0833	54.5000	0.5772	No	2	565.6275	565.9241	0.1624	0.4633	50.0000
566.3161	566.2748	3250.6412	4.0000	21.8056	61.1667	0.6428	Undefined	Undefined	566.1042	566.4114	0.1742	0.5054	50.0000
566.5598	566.5611	3.0027e4	2.9167	2.5278	6.9167	0.0654	Yes	1	566.4856	566.5704	0.0189	0.3685	60.3175
566.6976	566.6575	4630.9876	2.2500	7.4722	20.2500	0.2032	Yes	3	566.5916	566.7188	0.1224	0.2843	52.0548
566.8354	566.8241	Undefined	2.1667	5.8056	12.9167	0.1148	Undefined	Undefined	566.7718	566.8460	Undefined	0.2738	95.9459
566.9733	566.9447	3698.3789	3.9167	13.9722	48.4167	0.5116	No	3	566.8672	567.0687	0.1533	0.4949	52.9851
567.2914	567.2890	4815.1478	5.0833	21.5278	72.6667	0.7707	No	3	567.1323	567.4187	0.1178	0.6423	50.0000
567.5672	567.5760	Undefined	2.2500	4.0278	11.0833	0.0990	No	1	567.4505	567.5884	Undefined	0.2843	80.2817
567.7051	567.7073	9856.7917	2.6667	4.6389	17.5000	0.1768	No	3	567.6627	567.7794	0.0576	0.3369	50.0000
568.2888	568.2859	7931.2883	2.5833	7.0833	24.9167	0.2645	Undefined	Undefined	568.2357	568.4374	0.0717	0.3264	50.0000
572.3084	572.2898	3266.1607	68.5833	326.9583	1071.6667	11.3849	Yes	2	572.1060	572.5001	0.1752	8.6659	50.0000
572.5214	572.5177	Undefined	4.0000	6.0278	13.4167	0.1305	Yes	2	572.5108	572.5641	Undefined	0.5054	95.5357
572.8092	572.7906	3390.6004	100.0000	454.4167	1512.2500	16.0506	No	2	572.6280	572.9584	0.1689	12.6356	50.0000
572.9903	572.9991	Undefined	6.5833	17.1667	46.3333	0.4637	No	2	572.9797	573.0863	Undefined	0.8318	93.8389
573.1076	573.0966	Undefined	3.0833	3.4861	4.9167	0.0195	Undefined	Undefined	573.0969	573.1076	Undefined	0.3896	94.6237
573.3102	573.2934	3258.9905	61.9167	307.2083	977.7500	10.3784	No	2	573.1183	573.4594	0.1759	7.8235	50.0000
573.4594	573.4987	Undefined	4.3333	17.7639	34.5000	0.3492	No	2	573.4701	573.5981	Undefined	0.5475	100.0000
573.8114	573.7985	3250.5195	28.8333	122.6528	436.7500	4.6390	No	2	573.6194	573.9500	0.1765	3.6433	50.0000
573.9714	573.9782	Undefined	2.2500	4.7083	16.1667	0.1645	No	2	573.9607	574.0887	Undefined	0.2843	77.3333
574.2808	574.2934	3238.9999	11.0000	46.8056	162.5833	1.7287	No	2	574.1314	574.4622	0.1773	1.3899	50.0000
574.7824	574.8159	2688.0789	4.0000	19.6111	60.6667	0.6308	No	2	574.6864	574.9106	0.2138	0.5054	50.0000
574.9426	574.9369	Undefined	2.2500	2.9583	10.1667	0.1014	Undefined	Undefined	574.9319	575.0280	Undefined	0.2843	87.6923
575.3163	575.2922	5759.5566	3.0000	10.3056	34.4167	0.3658	No	2	575.1562	575.4125	0.0999	0.3791	50.0000
589.2632	589.2854	4538.4611	8.5000	30.2917	94.5000	0.9791	Yes	2	589.1227	589.3605	0.1298	1.0740	54.7170
589.3821	589.3789	Undefined	5.2500	8.7500	18.6667	0.2000	Yes	1	589.3713	589.4578	Undefined	0.6634	94.1558
589.7714	589.8002	3334.8847	7.2500	32.4583	99.5000	1.0625	No	2	589.6200	589.9336	0.1769	0.9161	50.0000
590.2906	590.2972	3912.3260	6.4167	25.7222	80.5833	0.8348	No	2	590.1175	590.3771	0.1509	0.8108	50.0000
590.3988	590.4000	Undefined	4.5000	5.5000	13.2500	0.1416	No	1	590.3988	590.4745	Undefined	0.5686	99.2308
590.6152	590.6195	1.7701e4	2.6667	3.4306	10.4167	0.0965	Undefined	Undefined	590.5286	590.6260	0.0334	0.3369	88.7324
590.7450	590.7405	5762.4863	4.5833	13.6389	55.5000	0.5862	No	2	590.6476	590.8641	0.1025	0.5791	50.0000
590.9832	590.9892	4812.1509	3.2500	17.9167	47.0833	0.5097	Undefined	Undefined	590.8749	591.1131	0.1228	0.4107	51.0638
591.2538	591.3076	3181.1204	2.5833	14.5000	40.4167	0.4241	No	2	591.1455	591.4162	0.1859	0.3264	50.0000
595.3102	595.2843	3990.0975	3.1667	13.0833	42.4167	0.4590	Undefined	Undefined	595.1690	595.4297	0.1492	0.4001	50.0000
595.6579	595.6487	4805.7943	3.1667	10.0694	39.6667	0.4311	Undefined	Undefined	595.4841	595.7558	0.1239	0.4001	50.0000
595.9949	595.9863	6685.9313	2.0833	6.3889	16.9167	0.1721	Undefined	Undefined	595.8971	596.0493	0.0891	0.2632	68.0000
598.2364	598.2267	6578.2247	3.4167	9.0556	33.9167	0.3449	Yes	1	598.0948	598.3017	0.0909	0.4317	61.1111
599.2933	599.2616	1.1044e4	2.2500	5.4028	17.1667	0.1908	No	1	599.1952	599.4023	0.0543	0.2843	58.4906
605.9722	605.9705	3416.8983	5.5000	29.5000	87.3333	0.9518	Yes	3	605.8188	606.1147	0.1773	0.6950	50.0000
606.2902	606.3046	3153.4178	10.6667	53.9444	165.6667	1.8073	No	3	606.1367	606.4546	0.1923	1.3478	50.0000
606.6520	606.6494	3218.2167	7.9167	40.5278	129.8333	1.4093	No	3	606.4656	606.7727	0.1885	1.0003	50.0000
606.9701	606.9670	5628.2726	5.7500	23.3750	78.4167	0.8566	No	3	606.8385	607.1237	0.1078	0.7265	50.0000
