peak_index	scan_num	mz	intensity	fwhm	signal_noise
1152	6005	1152	790.47065	220553	0.0181	2.22
1153	6005	1153	790.862	632275	0.0159	6.37
1154	6005	1154	791.36598	318362	0.0135	3.21
1155	6005	1155	791.39328	425532	0.017	4.29
1156	6005	1156	791.42443	2417950	0.0163	24.37
1157	6005	1157	791.88545	1407050	0.0184	14.18
1158	6005	1158	791.9236	2641444	0.0173	26.62
1159	6005	1159	792.3856	1187719	0.0194	11.97
1160	6005	1160	792.4235	1129810	0.0189	11.38
1161	6005	1161	792.8899	414405	0.0177	4.18
1162	6005	1162	792.92375	306162	0.0151	3.09
1163	6005	1163	793.44207	234505	0.0275	2.36
1164	6005	1164	794.38461	268031	0.0146	2.7
1165	6005	1165	794.91746	244351	0.0141	2.46
1166	6005	1166	795.3906	352615	0.0202	3.55
1167	6005	1167	795.42056	1116949	0.0171	11.26
1168	6005	1168	796.42584	222269	0.0148	2.24
1169	6005	1169	799.49966	1243656	0.0171	12.53
1170	6005	1170	800.50429	332224	0.0169	3.35
1171	6005	1171	801.90783	387436	0.017	3.9
1172	6005	1172	802.40843	269996	0.0212	2.72
1173	6005	1173	802.90671	267580	0.0196	2.7
1174	6005	1174	803.39466	295241	0.0273	2.98
1175	6005	1175	804.39007	463181	0.0207	4.67
1176	6005	1176	804.8873	292417	0.0169	2.95
1177	6005	1177	807.37435	4250115	0.0173	42.83
1178	6005	1178	807.87556	2748167	0.0169	27.69
1179	6005	1179	808.37539	1825837	0.0183	18.4
1180	6005	1180	808.87409	662449	0.0178	6.68
1181	6005	1181	809.33216	326074	0.0172	3.29
1182	6005	1182	809.37421	202939	0.0156	2.04
1183	6005	1183	811.40693	220890	0.015	2.23
1184	6005	1184	811.71129	313715	0.017	3.16
1185	6005	1185	812.04447	460373	0.0173	4.64
1186	6005	1186	812.37942	422987	0.0186	4.26
1187	6005	1187	815.44833	253581	0.0171	2.56
1188	6005	1188	818.39195	478916	0.0162	4.83
1189	6005	1189	818.89155	633362	0.0184	6.38
1190	6005	1190	819.39417	364596	0.0171	3.67
1191	6005	1191	819.42453	345864	0.0169	3.49
1192	6005	1192	821.94185	253776	0.0187	2.56
1193	6005	1193	822.44219	301374	0.0169	3.04
1194	6005	1194	826.40462	232627	0.0154	2.34
1195	6005	1195	829.72828	289472	0.0185	2.92
1196	6005	1196	830.89113	254810	0.0181	2.57
1197	6005	1197	831.39645	201554	0.0191	2.03
1198	6005	1198	831.47847	4643159	0.0181	46.79
1199	6005	1199	831.92301	699663	0.0166	7.05
1200	6005	1200	832.40811	283616	0.0181	2.86
1201	6005	1201	832.42728	225896	0.0118	2.28
1202	6005	1202	832.48209	1902962	0.0176	19.18
1203	6005	1203	833.40306	843348	0.0166	8.5
1204	6005	1204	833.48444	327479	0.0172	3.3
1205	6005	1205	834.40714	286356	0.0146	2.89
1206	6005	1206	835.40119	246734	0.0162	2.49
1207	6005	1207	836.47676	663789	0.0183	6.69
1208	6005	1208	836.97631	474817	0.0187	4.78
1209	6005	1209	840.47946	282607	0.0196	2.85
1210	6005	1210	844.41342	321009	0.0177	3.23
1211	6005	1211	844.47423	366834	0.0179	3.7
1212	6005	1212	844.91459	398605	0.019	4.02
1213	6005	1213	850.42675	1018254	0.0181	10.26
1214	6005	1214	851.43093	351392	0.0323	3.54
1215	6005	1215	852.41613	213378	0.0175	2.15
1216	6005	1216	854.51367	334199	0.0196	3.37
1217	6005	1217	855.43463	445038	0.02	4.48
1218	6005	1218	857.45612	386275	0.019	3.89
1219	6005	1219	857.91084	218739	0.0182	2.2
1220	6005	1220	860.36313	446604	0.0186	4.5
1221	6005	1221	861.36648	199058	0.0192	2.01
1222	6005	1222	862.41511	213493	0.0197	2.15
1223	6005	1223	863.44697	512029	0.022	5.16
1224	6005	1224	864.44878	208578	0.0196	2.1
1225	6005	1225	868.94411	3164387	0.0183	31.89
1226	6005	1226	869.44599	2846164	0.0188	28.68
1227	6005	1227	869.94769	1055169	0.0168	10.63
1228	6005	1228	870.4426	257320	0.0256	2.59
1229	6005	1229	876.39148	689662	0.0187	6.95
1230	6005	1230	876.48387	212067	0.0256	2.14
1231	6005	1231	876.89169	363523	0.0179	3.66
1232	6005	1232	876.96199	238937	0.0191	2.41
1233	6005	1233	877.3944	236546	0.0196	2.38
1234	6005	1234	878.98346	202564	0.023	2.04
1235	6005	1235	885.48895	6309255	0.0198	63.58
1236	6005	1236	886.49204	3049268	0.0193	30.73
1237	6005	1237	887.49545	633610	0.019	6.38
1238	6005	1238	888.4651	235901	0.0225	2.38
1239	6005	1239	895.44466	207958	0.031	2.1
1240	6005	1240	897.43815	222965	0.0164	2.25
1241	6005	1241	898.94507	1026516	0.0194	10.34
1242	6005	1242	899.44684	790806	0.0197	7.97
1243	6005	1243	899.94945	384456	0.0208	3.87
1244	6005	1244	903.47345	307194	0.0221	3.1
1245	6005	1245	903.9433	7332420	0.0205	73.89
1246	6005	1246	904.44449	6972088	0.0206	70.26
1247	6005	1247	904.94584	4112652	0.0203	41.44
1248	6005	1248	905.44714	927972	0.0216	9.35
1249	6005	1249	907.96106	416092	0.0187	4.19
1250	6005	1250	909.93676	250400	0.0215	2.52
1251	6005	1251	919.47263	442083	0.0249	4.45
1252	6005	1252	920.47111	310778	0.0177	3.13
1253	6005	1253	927.55817	247551	0.0218	2.49
1254	6005	1254	928.96605	701670	0.0202	7.07
1255	6005	1255	929.46875	382816	0.0198	3.86
1256	6005	1256	929.97113	330895	0.0216	3.33
1257	6005	1257	933.94078	1114873	0.021	11.23
1258	6005	1258	934.44331	990764	0.0216	9.98
1259	6005	1259	934.9454	587257	0.0204	5.92
1260	6005	1260	935.4475	198530	0.0206	2
1261	6005	1261	939.80999	274436	0.0239	2.77
1262	6005	1262	940.14354	306472	0.0216	3.09
1263	6005	1263	942.98939	225376	0.0285	2.27
1264	6005	1264	943.50456	220376	0.0258	2.22
1265	6005	1265	944.41148	226536	0.0246	2.28
1266	6005	1266	946.49358	284694	0.0227	2.87
1267	6005	1267	948.46738	1810023	0.0217	18.24
1268	6005	1268	949.47068	865481	0.0232	8.72
1269	6005	1269	951.47361	665395	0.0231	6.71
1270	6005	1270	951.97756	313559	0.0403	3.16
1271	6005	1271	953.96472	201021	0.0212	2.03
1272	6005	1272	954.47527	631075	0.0218	6.36
1273	6005	1273	954.97521	701041	0.0218	7.06
1274	6005	1274	955.47561	365959	0.0227	3.69
1275	6005	1275	957.53683	254747	0.0197	2.57
1276	6005	1276	960.507	271995	0.0235	2.74
1277	6005	1277	960.98955	240397	0.037	2.42
1278	6005	1278	961.48734	199576	0.0185	2.01
1279	6005	1279	961.54292	1205816	0.0234	12.15
1280	6005	1280	961.99013	206638	0.0205	2.08
1281	6005	1281	962.54572	591472	0.022	5.96
1282	6005	1282	967.94226	1870365	0.0227	18.85
1283	6005	1283	968.44316	1630190	0.0217	16.43
1284	6005	1284	968.94511	797966	0.0219	8.04
1285	6005	1285	969.44477	245344	0.0232	2.47
1286	6005	1286	976.50497	884688	0.024	8.91
1287	6005	1287	976.81177	2175748	0.0226	21.92
1288	6005	1288	977.14571	3156894	0.0225	31.81
1289	6005	1289	977.48035	3184488	0.0228	32.09
1290	6005	1290	977.81488	1497896	0.0236	15.09
1291	6005	1291	978.14896	396428	0.0231	3.99
1292	6005	1292	978.48218	249954	0.0218	2.52
1293	6005	1293	979.50471	539329	0.0205	5.43
1294	6005	1294	980.50893	207644	0.02	2.09
1295	6005	1295	984.60332	389797	0.0245	3.93
1296	6005	1296	987.4912	338732	0.0248	3.41
1297	6005	1297	1001.55939	296028	0.0249	2.98
1298	6005	1298	1005.6057	231297	0.0251	2.33
1299	6005	1299	1007.44933	1252662	0.0238	12.62
1300	6005	1300	1008.45363	420467	0.0235	4.24
1301	6005	1301	1011.45246	215840	0.0216	2.17
1302	6005	1302	1011.48316	210113	0.0282	2.12
1303	6005	1303	1012.45706	236162	0.0202	2.38
1304	6005	1304	1016.01149	1305871	0.0233	13.16
1305	6005	1305	1016.51315	945227	0.0231	9.52
1306	6005	1306	1017.0144	541950	0.0237	5.46
1307	6005	1307	1017.51691	240739	0.0234	2.43
1308	6005	1308	1024.14285	390650	0.0241	3.94
1309	6005	1309	1024.47519	244245	0.0248	2.46
1310	6005	1310	1040.49905	228792	0.0242	2.31
1311	6005	1311	1050.50653	370553	0.0256	3.73
1312	6005	1312	1055.56768	345639	0.0245	3.48
1313	6005	1313	1057.59238	206286	0.0287	2.08
1314	6005	1314	1059.45898	1285942	0.0253	12.96
1315	6005	1315	1059.56289	649502	0.0267	6.54
1316	6005	1316	1060.4617	636538	0.0271	6.41
1317	6005	1317	1060.56461	368016	0.0261	3.71
1318	6005	1318	1061.51088	209996	0.0282	2.12
1319	6005	1319	1069.51664	266532	0.0263	2.69
1320	6005	1320	1079.04068	264746	0.0306	2.67
1321	6005	1321	1083.51685	253595	0.0391	2.56
1322	6005	1322	1087.50045	282214	0.0296	2.84
1323	6005	1323	1109.54321	395188	0.0313	3.98
1324	6005	1324	1125.4994	532765	0.0302	5.37
1325	6005	1325	1126.00047	634563	0.0283	6.39
1326	6005	1326	1126.49882	305368	0.0264	3.08
1327	6005	1327	1126.99968	254729	0.0279	2.57
1328	6005	1328	1140.55981	247963	0.0271	2.5
1329	6005	1329	1150.52167	291474	0.0306	2.94
1330	6005	1330	1151.02074	273132	0.0292	2.75
1331	6005	1331	1154.98799	4934751	0.0287	49.73
1332	6005	1332	1155.48935	6827443	0.0291	68.8
1333	6005	1333	1155.98971	3965972	0.0295	39.96
1334	6005	1334	1156.49186	1604858	0.0311	16.17
1335	6005	1335	1156.99287	901241	0.0305	9.08
1336	6005	1336	1193.56505	338638	0.0342	3.41
1337	6005	1337	1194.57011	234602	0.0294	2.36
1338	6005	1338	1194.71452	205107	0.0304	2.07
1339	6005	1339	1197.64225	1369689	0.0323	13.8
1340	6005	1340	1198.60973	231560	0.0683	2.33
1341	6005	1341	1198.64703	721890	0.03	7.27
1342	6005	1342	1199.64997	365171	0.0315	3.68
1343	6005	1343	1220.61002	345347	0.0325	3.48
1344	6005	1344	1221.611	211684	0.0324	2.13
1345	6005	1345	1241.66945	380033	0.0317	3.83
1346	6005	1346	1242.67138	206527	0.0324	2.08
1347	6005	1347	1256.71296	207461	0.036	2.09
1348	6005	1348	1278.63847	325334	0.0322	3.28
1349	6005	1349	1279.64317	366229	0.0339	3.69
1350	6005	1350	1287.58183	198896	0.033	2
1351	6005	1351	1319.68055	251020	0.0352	2.53
1352	6005	1352	1465.71845	354931	0.0436	3.58
1353	6005	1353	1492.73838	549379	0.0413	5.54
1354	6005	1354	1493.74611	280881	0.0455	2.83
1355	6005	1355	1558.81191	306571	0.0526	3.09
1356	6006	1356	138.95267	1946	6.7526	4.62
1357	6006	1357	189.5169	1324	3.3115	3.14
1358	6006	1358	206.3376	1916	3.6465	4.55
1359	6006	1359	214.5804	3308	1.6773	7.85
1360	6006	1360	218.46252	900	4.4758	2.14
1361	6006	1361	241.52427	15918	2.1544	37.78
1362	6006	1362	244.92727	1274	2.2944	3.02
1363	6006	1363	249.13977	30910	2.0773	73.36
1364	6006	1364	260.73759	849	3.5149	2.02
1365	6006	1365	276.50141	276462	1.1766	656.14
1366	6006	1366	288.25266	887	1.2915	2.11
1367	6006	1367	290.34323	2516	1.2232	5.97
1368	6006	1368	314.80622	1054	4.9296	2.5
1369	6006	1369	340.77827	1048	1.5952	2.49
1370	6006	1370	345.94146	2519	5.1933	5.98
1371	6006	1371	363.93641	955	2.9871	2.27
1372	6006	1372	367.79296	1768	2.8434	4.2
1373	6006	1373	378.76339	1190	1.5956	2.83
1374	6006	1374	390.0686	7460	1.4353	17.71
1375	6006	1375	391.88278	1107	1.797	2.63
1376	6006	1376	399.19062	7877	3.4319	18.7
1377	6006	1377	402.38118	4495	1.1333	10.67
1378	6007	1378	193.37607	3261	7.3631	2.22
1379	6007	1379	219.25203	4540	1.1324	3.09
1380	6007	1380	225.38717	3759	3.2174	2.56
1381	6007	1381	243.39558	14672	1.105	9.98
1382	6007	1382	246.70271	4039	2.0852	2.75
1383	6007	1383	261.36028	10043	1.1569	6.83
1384	6007	1384	272.48174	8380	1.0113	5.7
1385	6007	1385	297.34237	3359	1.3683	2.29
1386	6007	1386	313.74962	41116	1.7028	27.98
1387	6007	1387	325.88331	4016	3.8408	2.73
1388	6007	1388	341.89129	76166	1.5615	51.83
1389	6007	1389	353.8469	13023	2.0949	8.86
1390	6007	1390	360.41059	3169	1.6036	2.16
1391	6007	1391	397.21361	6966	1.646	4.74
1392	6007	1392	401.33418	9940	1.3824	6.76
1393	6007	1393	402.73385	5670	2.7849	3.86
1394	6007	1394	414.16313	4470	1.2487	3.04
1395	6007	1395	426.81241	10106	1.6547	6.88
1396	6007	1396	431.02058	13684	1.6688	9.31
1397	6007	1397	434.08008	3535	1.5509	2.41
1398	6007	1398	441.26929	9433	1.6493	6.42
1399	6007	1399	446.11105	14547	1.4782	9.9
1400	6007	1400	450.50711	3902	1.5869	2.66
1401	6007	1401	468.31412	13362	1.4093	9.09
1402	6007	1402	479.93912	3699	3.3467	2.52
1403	6007	1403	483.91802	3174	1.2941	2.16
1404	6007	1404	486.31122	6115	1.4675	4.16
1405	6007	1405	498.00737	6869	1.4399	4.67
1406	6007	1406	512.3717	17831	1.937	12.13
1407	6007	1407	518.42785	20375	1.8718	13.87
1408	6007	1408	523.00236	22827	1.429	15.53
1409	6007	1409	525.63871	13741	1.1231	9.35
1410	6007	1410	530.51164	9120	1.1833	6.21
1411	6007	1411	538.54562	9478	1.5082	6.45
1412	6007	1412	541.2966	5171	3.3461	3.52
1413	6007	1413	552.04592	7320	1.7788	4.98
1414	6007	1414	557.65728	5042	3.5964	3.43
1415	6007	1415	559.24484	7932	1.3292	5.4
1416	6007	1416	562.01565	11779	2.0301	8.02
1417	6007	1417	569.34701	11757	1.0076	8
1418	6007	1418	573.97432	13888	2.3563	9.45
1419	6007	1419	582.08411	15812	2.875	10.76
1420	6007	1420	588.07319	164458	1.5373	111.91
1421	6007	1421	590.2318	61566	6.6368	41.9
1422	6007	1422	592.2528	126893	1.7315	86.35
1423	6007	1423	604.04727	50732	2.9439	34.52
1424	6007	1424	625.01409	2943	2.1296	2
1425	6007	1425	628.67679	4946	2.0267	3.37
1426	6007	1426	631.84477	4355	2.5729	2.96
1427	6007	1427	637.83696	4469	1.5554	3.04
1428	6007	1428	639.77461	20034	2.1704	13.63
1429	6007	1429	643.42796	4325	2.1844	2.94
1430	6007	1430	647.99923	5449	1.52	3.71
1431	6007	1431	657.43713	3158	1.487	2.15
1432	6007	1432	660.32683	7116	2.3285	4.84
1433	6007	1433	664.95417	7153	2.0864	4.87
1434	6007	1434	670.05138	10181	1.7702	6.93
1435	6007	1435	675.51147	27558	1.4734	18.75
1436	6007	1436	679.44738	3389	1.7166	2.31
1437	6007	1437	692.67088	7477	3.6608	5.09
1438	6007	1438	700.09502	3539	1.6403	2.41
1439	6007	1439	703.41538	12410	2.1555	8.44
1440	6007	1440	709.65755	4357	3.4102	2.97
1441	6007	1441	713.67453	38562	2.043	26.24
1442	6007	1442	725.71524	26175	1.5371	17.81
1443	6007	1443	734.62838	6397	1.1271	4.35
1444	6007	1444	736.93432	3359	2.2371	2.29
1445	6007	1445	746.1884	3158	2.9812	2.15
1446	6007	1446	750.48162	3079	1.3256	2.1
1447	6007	1447	752.46643	15271	3.8896	10.39
1448	6007	1448	754.51375	13055	4.0713	8.88
1449	6007	1449	758.41059	3110	1.7011	2.12
1450	6007	1450	763.95993	11638	2.6274	7.92
1451	6007	1451	777.59059	23147	1.4077	15.75
1452	6007	1452	783.44434	15797	1.3988	10.75
1453	6007	1453	788.15397	3575	3.0532	2.43
1454	6007	1454	794.02222	7641	1.6912	5.2
1455	6007	1455	852.86509	143371	2.2145	97.56
1456	6007	1456	922.90315	3959	2.5468	2.69
1457	6007	1457	928.88749	6174	1.6132	4.2
1458	6007	1458	934.03499	8481	2.3451	5.77
1459	6007	1459	948.39981	12972	1.6418	8.83
1460	6007	1460	952.00973	7015	2.0157	4.77
1461	6007	1461	967.12649	9376	2.3782	6.38
1462	6007	1462	977.35291	15644	4.1966	10.65
1463	6007	1463	1047.82462	5275	2.8081	3.59
1464	6007	1464	1050.495	16411	1.4053	11.17
1465	6008	1465	185.64972	2302	1.7999	2.81
1466	6008	1466	212.97337	1700	2.8072	2.07
1467	6008	1467	215.29212	8465	0.8655	10.32
1468	6008	1468	242.47934	17932	1.6338	21.87
1469	6008	1469	265.14798	1766	3.7855	2.15
1470	6008	1470	276.78103	1766	3.6402	2.15
1471	6008	1471	294.35138	1862	1.3419	2.27
1472	6008	1472	313.19319	6625	1.7544	8.08
1473	6008	1473	339.76322	2220	1.5908	2.71
1474	6008	1474	356.3038	2171	1.2298	2.65
1475	6008	1475	358.63048	2924	2.4908	3.57
1476	6008	1476	364.17061	3546	1.1141	4.32
1477	6008	1477	385.44067	3789	4.0767	4.62
1478	6008	1478	387.50747	3900	4.0277	4.76
1479	6008	1479	389.32863	1860	1.242	2.27
1480	6008	1480	391.49787	1990	1.6413	2.43
1481	6008	1481	400.52342	1716	1.2662	2.09
1482	6008	1482	402.41204	2139	1.5739	2.61
1483	6008	1483	404.31451	27307	1.1513	33.3
1484	6008	1484	416.7072	2153	1.8461	2.63
1485	6008	1485	420.22612	2474	0.8716	3.02
1486	6008	1486	426.39872	6031	2.5193	7.36
1487	6008	1487	429.24296	2395	1.1742	2.92
1488	6008	1488	433.80603	1672	2.1726	2.04
1489	6008	1489	437.52815	2059	1.436	2.51
1490	6008	1490	443.88798	7565	2.2232	9.23
1491	6008	1491	446.11988	2919	3.6236	3.56
1492	6008	1492	448.16177	2330	1.6952	2.84
1493	6008	1493	450.57883	2885	1.4283	3.52
1494	6008	1494	457.06224	3872	3.3596	4.72
1495	6008	1495	459.27866	9478	1.5976	11.56
1496	6008	1496	460.99091	5563	5.4677	6.78
1497	6008	1497	462.81118	5328	5.5101	6.5
1498	6008	1498	474.1251	1733	2.6948	2.11
1499	6008	1499	476.61117	3753	1.4918	4.58
1500	6008	1500	484.94195	2137	1.2331	2.61
1501	6008	1501	487.41503	2359	2.2703	2.88
1502	6008	1502	490.49596	4451	1.5281	5.43
1503	6008	1503	493.29917	5261	1.7215	6.42
1504	6008	1504	500.18158	16066	1.4866	19.59
1505	6008	1505	503.08229	4572	5.7143	5.58
1506	6008	1506	505.18788	2008	1.2597	2.45
1507	6008	1507	511.35907	5077	2.9738	6.19
1508	6008	1508	516.5561	3350	1.898	4.09
1509	6008	1509	519.43129	1726	3.3389	2.11
1510	6008	1510	523.98611	2063	2.1678	2.52
1511	6008	1511	531.12332	2704	5.3219	3.3
1512	6008	1512	533.7664	2516	1.5731	3.07
1513	6008	1513	538.47185	3655	2.3689	4.46
1514	6008	1514	541.52341	2236	1.8503	2.73
1515	6008	1515	543.77589	1772	2.5874	2.16
1516	6008	1516	546.12381	2399	5.8762	2.93
1517	6008	1517	548.4389	2721	7.672	3.32
1518	6008	1518	551.30123	3308	1.4418	4.03
1519	6008	1519	557.95163	10550	2.2779	12.87
1520	6008	1520	560.90751	3688	5.9064	4.5
1521	6008	1521	564.087	16441	1.7334	20.05
1522	6008	1522	566.36931	24958	1.6285	30.44
1523	6008	1523	569.44715	43685	1.421	53.27
1524	6008	1524	586.11195	4684	2.9391	5.71
1525	6008	1525	597.10912	12143	1.2242	14.81
1526	6008	1526	600.76988	2352	6.2851	2.87
1527	6008	1527	603.31704	2424	3.6977	2.96
1528	6008	1528	605.20524	2800	1.4277	3.41
1529	6008	1529	607.23658	2952	1.2102	3.6
1530	6008	1530	614.88871	4983	1.7991	6.08
1531	6008	1531	640.48484	18020	1.1033	21.97
1532	6008	1532	648.07499	2961	4.491	3.61
1533	6008	1533	650.85939	3107	2.2111	3.79
1534	6008	1534	657.25045	4301	2.1376	5.25
1535	6008	1535	661.9311	4141	2.8716	5.05
1536	6008	1536	664.53592	24272	1.214	29.6
1537	6008	1537	670.99006	2038	6.0172	2.49
1538	6008	1538	676.67413	2849	1.5687	3.48
1539	6008	1539	681.57645	5519	2.1404	6.73
1540	6008	1540	687.6613	205855	1.7672	251.03
1541	6008	1541	692.07555	5055	1.4669	6.16
1542	6008	1542	696.34904	2561	1.145	3.12
1543	6008	1543	699.11208	4010	2.3256	4.89
1544	6008	1544	702.31439	6259	1.2672	7.63
1545	6008	1545	705.36382	2891	5.0707	3.53
1546	6008	1546	710.88613	3726	2.3967	4.54
1547	6008	1547	716.25697	2257	2.393	2.75
1548	6008	1548	720.25431	3368	2.5959	4.11
1549	6008	1549	724.71977	19534	1.5465	23.82
1550	6008	1550	731.35148	25791	1.1445	31.45
1551	6008	1551	734.43212	2193	1.6302	2.67
1552	6008	1552	748.46814	4199	2.0925	5.12
1553	6008	1553	753.70975	1816	2.4507	2.21
1554	6008	1554	758.04468	3914	2.1576	4.77
1555	6008	1555	760.1817	1912	1.9734	2.33
1556	6008	1556	766.42373	9155	1.2174	11.16
1557	6008	1557	769.66424	3939	1.6762	4.8
1558	6008	1558	772.12127	1834	4.5557	2.24
1559	6008	1559	775.24093	2745	2.7846	3.35
1560	6008	1560	801.08398	1682	2.0126	2.05
1561	6008	1561	806.98859	10161	2.2459	12.39
1562	6008	1562	813.05196	1903	1.6407	2.32
1563	6008	1563	815.97349	3702	1.0674	4.52
1564	6008	1564	851.77708	3646	1.8291	4.45
1565	6008	1565	856.51185	4663	2.1537	5.69
1566	6008	1566	894.98054	3176	1.5333	3.87
1567	6008	1567	900.43845	2999	2.2366	3.66
1568	6008	1568	917.60658	2256	3.3364	2.75
1569	6008	1569	921.90369	3167	1.8284	3.86
1570	6008	1570	960.13253	3399	1.8907	4.15
1571	6008	1571	964.52095	2325	2.2739	2.84
1572	6008	1572	980.25724	1830	1.3599	2.23
1573	6008	1573	1003.03312	1740	1.9162	2.12
1574	6009	1574	317.21023	2373	1.2802	13.47
1575	6009	1575	333.69547	4473	1.4823	25.38
1576	6009	1576	385.03123	398	3.0774	2.26
1577	6009	1577	402.88005	3635	1.6017	20.63
1578	6009	1578	412.68028	2030	1.7471	11.52
1579	6009	1579	425.06745	364	2.9641	2.07
1580	6009	1580	482.96912	631	2.4772	3.58
1581	6009	1581	500.62526	1099	2.8296	6.24
1582	6009	1582	517.97883	415	2.1896	2.36
1583	6009	1583	523.8543	441	3.8991	2.51
1584	6009	1584	541.7682	2409	1.5416	13.67
1585	6009	1585	559.92187	36991	1.6969	209.88
1586	6009	1586	566.24079	386	1.4268	2.19
1587	6009	1587	571.16544	377	1.775	2.14
1588	6009	1588	580.17614	565	3.173	3.21
1589	6009	1589	594.79288	474	1.7344	2.69
1590	6009	1590	597.35794	1254	3.5961	7.12
1591	6009	1591	599.27267	1107	3.8047	6.28
1592	6009	1592	607.5839	458	2.1985	2.6
1593	6009	1593	613.606	511	3.7447	2.9
1594	6009	1594	642.07153	650	2.326	3.69
1595	6009	1595	680.27931	386	4.3065	2.19
1596	6009	1596	685.70653	479	3.4471	2.72
1597	6009	1597	687.34736	532	3.2454	3.02
1598	6009	1598	689.4216	1136	1.1458	6.45
1599	6009	1599	692.42351	379	1.2981	2.15
1600	6009	1600	697.22253	631	2.0771	3.58
1601	6009	1601	708.51566	1559	1.662	8.85
1602	6009	1602	711.40107	990	1.788	5.62
1603	6009	1603	724.4925	8780	3.1381	49.82
1604	6009	1604	745.74809	3953	1.5903	22.43
1605	6009	1605	754.28114	880	1.5459	5
1606	6009	1606	756.41612	588	1.465	3.34
1607	6009	1607	767.68041	486	1.7702	2.76
1608	6009	1608	772.3422	994	2.0035	5.64
1609	6009	1609	780.92227	844	6.7982	4.79
1610	6009	1610	783.3904	780	7.0286	4.43
1611	6009	1611	785.79072	597	2.9605	3.39
1612	6009	1612	798.44646	574	1.3995	3.26
1613	6009	1613	807.55819	844	2.3393	4.79
1614	6009	1614	812.13527	443	2.3427	2.52
1615	6009	1615	818.21019	426	2.0595	2.42
1616	6009	1616	825.55805	360	5.789	2.05
1617	6009	1617	831.34408	381	2.2235	2.17
1618	6009	1618	835.07998	419	2.2365	2.38
1619	6009	1619	838.40428	754	2.8421	4.28
1620	6009	1620	843.03876	28715	1.9044	162.92
1621	6009	1621	848.41412	389	2.0037	2.21
1622	6009	1622	853.3117	481	3.9184	2.73
1623	6009	1623	855.09472	443	1.6482	2.52
1624	6009	1624	866.48526	528	3.2368	3
1625	6009	1625	874.83068	4125	1.7718	23.41
1626	6009	1626	884.30564	2088	1.2743	11.85
1627	6009	1627	893.8778	4694	1.7597	26.63
1628	6009	1628	911.93128	31335	1.7591	177.78
1629	6009	1629	916.98583	399	1.875	2.27
1630	6009	1630	920.60031	431	4.039	2.45
1631	6009	1631	926.47343	599	4.5775	3.4
1632	6009	1632	928.3491	1161	1.3351	6.59
1633	6009	1633	942.37405	1169	1.2029	6.64
1634	6009	1634	944.52798	1382	1.3006	7.84
1635	6009	1635	947.6981	365	3.2223	2.07
1636	6009	1636	950.53133	747	5.2561	4.24
1637	6009	1637	952.31495	1476	1.6347	8.38
1638	6009	1638	960.29718	459	5.2124	2.6
1639	6009	1639	966.34385	1091	4.2294	6.19
1640	6009	1640	968.37668	2443	1.499	13.86
1641	6009	1641	986.44822	932	1.6053	5.29
1642	6009	1642	991.59878	603	2.7518	3.42
1643	6009	1643	994.94571	9837	1.238	55.82
1644	6009	1644	1004.62062	669	4.6397	3.8
1645	6009	1645	1009.77619	537	1.604	3.05
1646	6009	1646	1013.59846	371	1.4539	2.11
1647	6009	1647	1015.46733	4760	1.5645	27.01
1648	6009	1648	1023.61461	1052	2.865	5.97
1649	6009	1649	1028.6733	532	1.1628	3.02
1650	6009	1650	1035.85669	552	1.6985	3.14
1651	6009	1651	1039.88308	1673	5.3933	9.49
1652	6009	1652	1041.73173	7450	2.1254	42.27
1653	6009	1653	1046.19396	482	2.1329	2.74
1654	6009	1654	1049.25701	579	3.0033	3.29
1655	6010	1655	175.13014	1761	2.145	3.47
1656	6010	1656	215.43922	1118	1.4552	2.21
1657	6010	1657	223.43528	2294	0.9237	4.53
1658	6010	1658	228.27526	1269	1.807	2.5
1659	6010	1659	233.02989	2863	2.7134	5.65
1660	6010	1660	245.67997	1174	4.5001	2.32
1661	6010	1661	260.82961	2077	2.1673	4.1
1662	6010	1662	272.00541	1791	1.9948	3.53
1663	6010	1663	280.16523	1060	3.2132	2.09
1664	6010	1664	285.07204	1314	0.9282	2.59
1665	6010	1665	294.35907	1245	2.3052	2.46
1666	6010	1666	300.08548	1189	1.9751	2.35
1667	6010	1667	318.87164	1477	4.932	2.91
1668	6010	1668	321.16016	1706	4.7168	3.36
1669	6010	1669	326.02031	1606	4.0036	3.17
1670	6010	1670	327.9052	1555	4.0824	3.07
1671	6010	1671	335.03926	1023	1.1698	2.02
1672	6010	1672	339.7147	7059	1.5521	13.92
1673	6010	1673	346.43562	1447	1.9761	2.86
1674	6010	1674	349.05107	9006	1.2621	17.76
1675	6010	1675	361.13752	1997	3.2805	3.94
1676	6010	1676	368.78115	2789	2.6495	5.5
1677	6010	1677	375.37277	2971	2.0438	5.86
1678	6010	1678	384.36223	1639	3.3184	3.23
1679	6010	1679	388.37041	1514	3.5744	2.99
1680	6010	1680	397.70114	1928	1.541	3.8
1681	6010	1681	401.74054	1334	2.654	2.63
1682	6010	1682	418.26779	3143	2.2719	6.2
1683	6010	1683	421.96562	1284	1.5029	2.53
1684	6010	1684	430.15791	1354	2.0131	2.67
1685	6010	1685	433.56121	2333	3.7925	4.6
1686	6010	1686	435.38305	3726	1.672	7.35
1687	6010	1687	438.60594	4359	1.3277	8.6
1688	6010	1688	442.19859	1418	1.5997	2.8
1689	6010	1689	444.68679	1693	1.2716	3.34
